Date,Price,Open,High,Low,Vol.,Change %,SMA_5,SMA_20,Recommendation,Target
2025-12-11,1215.0,"1,209.40","1,220.40","1,205.80",339.63K,0.47%,1220.36,1254.41,WAIT,1238.3
2025-12-12,1238.3,"1,219.00","1,240.00","1,215.40",841.77K,1.92%,1218.6399999999999,1252.7450000000001,WAIT,1243.5
2025-12-15,1243.5,"1,238.00","1,248.00","1,225.50",857.80K,0.42%,1224.3799999999999,1251.405,WAIT,1240.6
2025-12-16,1240.6,"1,236.50","1,264.00","1,234.40",1.09M,-0.23%,1229.34,1250.1799999999998,WAIT,1234.6
2025-12-17,1234.6,"1,237.00","1,241.40","1,224.30",526.22K,-0.48%,1234.3999999999999,1247.96,WAIT,1233.5
2025-12-18,1233.5,"1,234.70","1,243.90","1,227.50",707.43K,-0.09%,1238.1,1245.675,WAIT,1244.4
2025-12-19,1244.4,"1,230.80","1,246.20","1,229.70",754.45K,0.88%,1239.3200000000002,1243.86,WAIT,1257.2
2025-12-22,1257.2,"1,246.00","1,259.90","1,240.00",880.39K,1.03%,1242.06,1243.26,WAIT,1256.5
2025-12-23,1256.5,"1,260.00","1,261.50","1,251.10",663.26K,-0.06%,1245.24,1242.925,BUY,1259.7
2025-12-24,1259.7,"1,251.10","1,264.10","1,247.90",598.96K,0.25%,1250.26,1242.0700000000002,BUY,1272.6
2025-12-26,1272.6,"1,264.00","1,277.00","1,251.40",1.43M,1.02%,1258.0800000000002,1242.3799999999999,BUY,1280.0
2025-12-29,1280.0,"1,275.00","1,286.50","1,270.80",888.21K,0.58%,1265.2,1243.325,BUY,1274.1
2025-12-30,1274.1,"1,284.00","1,289.00","1,267.70",2.04M,-0.46%,1268.58,1244.0,BUY,1288.0
2025-12-31,1288.0,"1,274.20","1,294.30","1,270.40",738.63K,1.09%,1274.8799999999999,1245.4550000000002,BUY,1295.0
2026-01-01,1295.0,"1,293.00","1,299.00","1,284.00",932.30K,0.54%,1281.94,1248.1100000000001,BUY,1279.7
2026-01-02,1279.7,"1,292.00","1,299.00","1,277.60",736.47K,-1.18%,1283.36,1249.975,BUY,1314.6
2026-01-05,1314.6,"1,279.00","1,320.00","1,278.50",2.40M,2.73%,1290.28,1253.3600000000001,BUY,1319.9
2026-01-06,1319.9,"1,319.00","1,323.50","1,298.40",866.15K,0.40%,1299.44,1258.6150000000002,BUY,1314.8
2026-01-07,1314.8,"1,312.50","1,332.70","1,304.20",676.67K,-0.39%,1304.8,1263.565,BUY,1306.9
2026-01-08,1306.9,"1,309.10","1,315.10","1,299.00",555.82K,-0.60%,1307.18,1268.445,BUY,1299.1
2026-01-09,1299.1,"1,306.90","1,310.80","1,290.10",1.19M,-0.60%,1311.06,1272.65,BUY,1312.4
2026-01-12,1312.4,"1,293.00","1,318.00","1,291.60",1.03M,1.02%,1310.6200000000001,1276.355,BUY,1318.7
2026-01-13,1318.7,"1,312.40","1,321.90","1,309.00",1.32M,0.48%,1310.38,1280.115,BUY,1307.1
