Date,Price,Open,High,Low,Vol.,Change %,SMA_5,SMA_20,Recommendation,Target
2025-09-30,411.77,406.81,413.77,403.57,15.00M,1.14%,408.366,422.8795,WAIT,434.87
2025-10-01,434.87,412.26,435.87,411.17,30.16M,5.61%,412.65199999999993,423.6755,WAIT,433.51
2025-10-03,433.51,434.96,447.79,432.84,27.79M,-0.31%,418.924,424.5415,WAIT,431.42
2025-10-06,431.42,434.66,434.96,426.15,10.33M,-0.48%,423.736,425.1755,WAIT,422.58
2025-10-07,422.58,431.42,431.57,422.04,13.10M,-2.05%,426.83000000000004,424.526,BUY,412.59
2025-10-08,412.59,420.67,424.97,411.05,16.57M,-2.36%,426.99399999999997,423.497,BUY,412.32
2025-10-09,412.32,414.44,414.68,404.87,16.20M,-0.07%,422.48400000000004,422.6495,WAIT,411.02
2025-10-10,411.02,414.56,416.86,403.72,16.07M,-0.32%,417.986,421.83549999999997,WAIT,400.0
2025-10-13,400.0,411.05,411.29,398.4,33.29M,-2.68%,411.70200000000006,420.186,WAIT,395.45
2025-10-14,395.45,400.0,421.55,376.3,52.27M,-1.14%,406.276,418.38,WAIT,390.85
2025-10-15,390.85,403.0,403.0,388.0,26.95M,-1.16%,401.928,416.3335,WAIT,396.8
2025-10-16,396.8,395.45,400.45,389.55,21.98M,1.52%,398.82399999999996,414.40600000000006,WAIT,396.6
2025-10-17,396.6,396.8,402.5,392.25,16.56M,-0.05%,395.94,412.709,WAIT,399.75
2025-10-20,399.75,400.05,403.4,396.6,10.47M,0.79%,395.89,411.283,WAIT,401.85
2025-10-21,401.85,402.8,403.4,400.05,3.45M,0.53%,397.16999999999996,410.30100000000004,WAIT,405.85
2025-10-23,405.85,407.5,408.9,403.6,14.13M,1.00%,400.17,409.3645,WAIT,403.3
2025-10-24,403.3,406.95,408.5,401.0,6.31M,-0.63%,401.47,408.8575,WAIT,410.05
2025-10-27,410.05,404.0,411.4,403.65,10.70M,1.67%,404.16,409.2525,WAIT,411.5
2025-10-28,411.5,411.3,414.15,408.55,10.33M,0.35%,406.51000000000005,409.45950000000005,WAIT,411.35
2025-10-29,411.35,412.5,415.0,407.05,8.49M,-0.04%,408.41,409.67150000000004,WAIT,412.45
2025-10-30,412.45,412.7,419.0,408.1,8.78M,0.27%,409.73,409.70550000000003,BUY,410.0
2025-10-31,410.0,414.05,417.5,409.05,8.01M,-0.59%,411.07,408.462,BUY,417.0
2025-11-03,417.0,414.0,417.85,410.1,8.95M,1.71%,412.4599999999999,407.63649999999996,BUY,406.5
2025-11-04,406.5,417.4,417.5,405.1,8.89M,-2.52%,411.4599999999999,406.3905,BUY,407.85
2025-11-06,407.85,407.15,409.7,405.4,6.86M,0.33%,410.76000000000005,405.654,BUY,405.7
2025-11-07,405.7,406.7,407.2,401.45,6.93M,-0.53%,409.40999999999997,405.30949999999996,BUY,410.45
2025-11-10,410.45,406.0,412.95,406.0,7.91M,1.17%,409.5,405.216,BUY,407.6
2025-11-11,407.6,412.55,413.7,402.65,8.12M,-0.69%,407.62,405.04499999999996,BUY,402.15
2025-11-12,402.15,407.6,411.4,401.9,12.94M,-1.34%,406.75,405.1525,BUY,397.95
2025-11-13,397.95,404.0,404.0,397.4,13.17M,-1.04%,404.77,405.27750000000003,WAIT,391.2
2025-11-14,391.2,397.95,399.6,387.3,21.83M,-1.70%,401.87,405.295,WAIT,372.7
2025-11-17,372.7,380.0,380.0,363.0,32.39M,-4.73%,394.32,404.09000000000003,WAIT,371.3
2025-11-18,371.3,373.1,374.0,369.15,17.48M,-0.38%,387.06,402.825,WAIT,360.85
2025-11-19,360.85,371.2,371.25,360.35,17.85M,-2.81%,378.8,400.88,WAIT,359.8
2025-11-20,359.8,362.0,364.4,359.25,16.00M,-0.29%,371.17,398.77750000000003,WAIT,362.25
2025-11-21,362.25,359.0,364.25,358.0,10.83M,0.68%,365.38,396.59749999999997,WAIT,358.3
2025-11-24,358.3,362.5,362.85,356.8,12.67M,-1.09%,362.5,394.34749999999997,WAIT,352.45
