Date,Price,Open,High,Low,Vol.,Change %,SMA_5,SMA_20,Recommendation,Target
2025-09-16,235.09,232.48,235.27,232.42,7.32M,1.22%,233.21999999999997,235.2795,WAIT,236.88
2025-09-17,236.88,236.0,237.96,235.18,7.63M,0.76%,234.248,235.2265,WAIT,235.59
2025-09-18,235.59,237.7,237.7,234.5,6.50M,-0.54%,234.61399999999998,235.10950000000003,WAIT,236.69
2025-09-19,236.69,235.11,237.4,234.75,16.48M,0.47%,235.302,235.0295,BUY,237.47
2025-09-22,237.47,236.0,238.45,235.65,9.96M,0.33%,236.344,235.0885,BUY,236.66
2025-09-23,236.66,237.25,237.59,235.15,7.01M,-0.34%,236.658,235.08350000000002,BUY,238.52
2025-09-24,238.52,236.66,240.13,236.26,8.30M,0.79%,236.98600000000002,235.3,BUY,239.67
2025-09-25,239.67,238.92,242.14,238.52,10.15M,0.48%,237.802,235.61399999999998,BUY,238.02
2025-09-26,238.02,240.0,240.26,236.84,6.35M,-0.69%,238.06800000000004,235.8295,BUY,239.98
2025-09-29,239.98,239.0,241.16,238.17,10.63M,0.82%,238.57,235.89249999999998,BUY,239.5
2025-09-30,239.5,240.0,240.89,238.5,7.17M,-0.20%,239.138,235.89299999999997,BUY,243.04
2025-10-01,243.04,238.6,246.29,238.47,10.38M,1.48%,240.042,236.0915,BUY,243.66
2025-10-03,243.66,242.5,244.2,239.7,10.70M,0.26%,240.84,236.48850000000002,BUY,245.86
2025-10-06,245.86,242.73,247.5,242.73,9.47M,0.90%,242.408,237.075,BUY,245.32
2025-10-07,245.32,245.86,249.5,244.66,12.50M,-0.22%,243.47599999999997,237.7145,BUY,241.81
2025-10-08,241.81,246.55,246.8,241.14,5.07M,-1.43%,243.93800000000002,238.23850000000002,BUY,243.39
2025-10-09,243.39,241.84,244.5,240.56,9.29M,0.65%,244.00799999999998,238.82099999999997,BUY,246.34
2025-10-10,246.34,244.05,247.08,243.6,9.05M,1.21%,244.544,239.45,BUY,244.09
2025-10-13,244.09,245.0,245.68,241.38,12.61M,-0.91%,244.19,239.99200000000002,BUY,244.69
2025-10-14,244.69,245.3,248.74,243.9,13.87M,0.25%,244.064,240.61350000000002,BUY,247.72
2025-10-15,247.72,244.69,248.19,244.29,8.52M,1.24%,245.246,241.24499999999998,BUY,248.35
2025-10-16,248.35,248.0,248.7,246.0,6.08M,0.25%,246.238,241.8185,BUY,247.69
2025-10-17,247.69,248.55,248.55,244.77,14.25M,-0.27%,246.50799999999998,242.42349999999996,BUY,248.74
2025-10-20,248.74,247.69,249.2,244.99,10.92M,0.42%,247.43800000000002,243.026,BUY,248.12
2025-10-21,248.12,248.74,249.3,247.39,569.98K,-0.25%,248.12400000000002,243.5585,BUY,252.31
2025-10-23,252.31,250.0,253.24,249.08,13.88M,1.69%,249.042,244.34099999999998,BUY,254.96
2025-10-24,254.96,254.0,257.4,252.85,17.88M,1.05%,250.36399999999998,245.163,BUY,253.27
2025-10-27,253.27,255.42,256.09,251.91,7.89M,-0.66%,251.48000000000002,245.84300000000002,BUY,250.54
2025-10-28,250.54,253.1,253.79,249.86,8.53M,-1.08%,251.84,246.469,BUY,255.64
2025-10-29,255.64,250.95,257.34,250.55,8.81M,2.04%,253.344,247.252,BUY,254.53
2025-10-30,254.53,256.5,256.5,253.41,5.27M,-0.43%,253.788,248.00350000000003,BUY,255.37
2025-10-31,255.37,254.7,257.9,253.32,7.20M,0.33%,253.86999999999998,248.62000000000003,BUY,257.55
