Date,Price,Open,High,Low,Vol.,Change %,SMA_5,SMA_20,Recommendation,Target
2025-10-17,341.0,341.5,344.2,340.15,7.03M,-0.15%,340.02,339.8525,BUY,341.95
2025-10-20,341.95,341.4,344.45,340.3,6.90M,0.28%,340.07,340.01750000000004,BUY,342.0
2025-10-21,342.0,342.95,343.5,341.05,346.99K,0.01%,341.14,340.1575,BUY,342.65
2025-10-23,342.65,343.8,345.2,341.05,8.71M,0.19%,341.82,340.14,BUY,339.6
2025-10-24,339.6,342.45,343.25,338.15,7.58M,-0.89%,341.43999999999994,339.74,BUY,341.75
2025-10-27,341.75,340.7,342.9,340.45,6.75M,0.63%,341.59,339.8025,BUY,339.15
2025-10-28,339.15,342.4,342.9,337.3,13.19M,-0.76%,341.03000000000003,339.865,BUY,347.5
2025-10-29,347.5,339.25,350.0,339.15,15.42M,2.46%,342.13,340.1925,BUY,345.15
2025-10-30,345.15,349.0,349.0,343.45,6.72M,-0.68%,342.63,340.4275,BUY,336.95
2025-10-31,336.95,345.0,345.0,335.6,18.65M,-2.38%,342.1,340.2625,BUY,335.2
2025-11-03,335.2,336.85,337.5,333.4,10.24M,-0.52%,340.79,339.9225,BUY,330.6
2025-11-04,330.6,335.4,336.0,329.7,11.89M,-1.37%,339.08,339.49750000000006,WAIT,326.65
2025-11-06,326.65,332.05,332.95,324.6,11.59M,-1.19%,334.90999999999997,338.93,WAIT,326.1
2025-11-07,326.1,324.4,327.1,320.85,8.58M,-0.17%,331.1,338.545,WAIT,325.45
2025-11-10,325.45,326.1,328.25,324.0,5.25M,-0.20%,328.8,338.025,WAIT,326.65
2025-11-11,326.65,325.95,327.45,322.85,6.10M,0.37%,327.09,337.3725,WAIT,327.15
2025-11-12,327.15,327.5,328.25,325.55,6.85M,0.15%,326.4,336.645,WAIT,326.95
2025-11-13,326.95,327.15,329.95,325.55,7.28M,-0.06%,326.46,336.15999999999997,WAIT,328.45
2025-11-14,328.45,327.0,329.9,326.2,9.17M,0.46%,326.93,335.62,WAIT,330.2
2025-11-17,330.2,329.0,331.45,328.55,6.28M,0.53%,327.88,335.05499999999995,WAIT,328.45
2025-11-18,328.45,329.05,329.75,327.15,6.78M,-0.53%,328.24,334.42749999999995,WAIT,326.6
2025-11-19,326.6,328.95,328.95,325.05,6.94M,-0.56%,328.13,333.65999999999997,WAIT,326.6
2025-11-20,326.6,328.0,330.0,326.2,5.16M,0.00%,328.06,332.89,WAIT,326.65
2025-11-21,326.65,326.85,328.4,325.0,6.14M,0.02%,327.7,332.09000000000003,WAIT,323.45
2025-11-24,323.45,326.7,327.1,322.05,13.72M,-0.98%,326.35,331.28249999999997,WAIT,323.7
2025-11-25,323.7,323.45,325.6,322.5,8.07M,0.08%,325.4,330.38,WAIT,326.1
2025-11-26,326.1,324.3,327.8,324.0,7.10M,0.74%,325.3,329.7275,WAIT,327.35
2025-11-27,327.35,327.15,328.75,325.0,6.76M,0.38%,325.45,328.71999999999997,WAIT,326.45
2025-11-28,326.45,328.0,328.15,324.25,8.93M,-0.27%,325.40999999999997,327.78499999999997,WAIT,327.1
2025-12-01,327.1,327.1,328.25,325.45,6.94M,0.20%,326.14,327.29249999999996,WAIT,328.6
2025-12-02,328.6,327.45,329.95,326.75,5.81M,0.46%,327.12,326.9625,BUY,322.95
2025-12-03,322.95,329.0,329.0,321.3,8.55M,-1.72%,326.48999999999995,326.58,WAIT,322.95
2025-12-04,322.95,322.9,324.3,321.1,5.97M,0.00%,325.61,326.395,WAIT,323.3
2025-12-05,323.3,322.25,324.15,320.95,6.57M,0.11%,324.98,326.255,WAIT,319.5
2025-12-08,319.5,323.2,323.2,317.85,7.91M,-1.18%,323.46000000000004,325.9575,WAIT,319.85
2025-12-09,319.85,317.45,321.4,315.55,7.15M,0.11%,321.71,325.6175,WAIT,321.6
2025-12-10,321.6,319.85,323.7,319.5,5.48M,0.55%,321.43999999999994,325.34000000000003,WAIT,322.6
2025-12-11,322.6,321.65,323.45,319.15,6.32M,0.31%,321.37,325.1225,WAIT,325.05
2025-12-12,325.05,322.9,325.95,322.9,4.26M,0.76%,321.72,324.9525,WAIT,323.95
2025-12-15,323.95,323.05,325.3,321.55,10.22M,-0.34%,322.61,324.64,WAIT,321.0
2025-12-16,321.0,322.05,323.8,319.05,5.24M,-0.91%,322.84000000000003,324.26750000000004,WAIT,321.25
2025-12-17,321.25,320.0,322.4,319.55,5.04M,0.08%,322.77,324.0,WAIT,318.5
2025-12-18,318.5,322.0,322.15,317.0,5.55M,-0.86%,321.95,323.59499999999997,WAIT,319.9
2025-12-19,319.9,318.95,320.6,317.5,10.83M,0.44%,320.91999999999996,323.2575,WAIT,320.7
2025-12-22,320.7,319.95,323.65,319.5,8.93M,0.25%,320.27,323.12,WAIT,323.25
2025-12-23,323.25,321.05,324.75,320.25,6.02M,0.80%,320.71999999999997,323.0975,WAIT,322.55
